"datetime";"shop";"card";"bonus_earned";"bonus_spent";"summ";"summ_with_disc";"doc_id"
2021-10-28 16:19:39.000;Аптека 10;df6648bd-ef0b-4a74-be4c-2b5e7087e048;70;0;1532;1532;"15#17003451#66045#17_56"
2021-10-28 16:23:56.000;Аптека 7;"8de32cbe-bddc-44da-bc42-34292c7a2b22";7;27;350;350;"15#11010315#66045#11_94"
2021-10-28 16:26:12.000;Аптека 2;"2000200222934";158;0;3603;3603;"15#2004301#66045#2_52"
2021-10-28 16:31:59.000;Аптека 2;"2000200177562";1;0;114;114;"15#2004301#66045#2_54"
2021-10-28 16:35:33.000;Аптека 2;"2000200166559";28;13;974;974;"15#2004301#66045#2_55"
2021-10-28 16:42:30.000;Аптека 7;"45bba69f-eb6b-4de0-9f33-af67965838a6";2;0;89;89;"15#11010315#66045#11_98"
2021-10-28 16:45:25.000;Аптека 2;"09773e67-abaf-4438-94c1-85575460471b";6;0;200;200;"15#2004300#66045#2_84"
2021-10-28 16:55:20.000;Аптека 10;"2000200170136";5;0;177;177;"15#17003451#66045#17_65"
2021-10-28 16:55:41.000;Аптека 2;"2000200222927";75;0;866;866;"15#2004301#66045#2_57"
2021-10-28 17:02:34.000;Аптека 10;"2000200170433";11;0;386;386;"15#17003451#66045#17_68"
2021-10-28 17:05:28.000;Аптека 8;"2000200163787";69;0;1395;1395;"15#15002853#66045#15_74"
2021-10-28 17:11:23.000;Аптека 2;ae726ca0-192d-4dd8-bb39-80a923b8bc48;24;23;766;766;"15#2004301#66045#2_60"
2021-10-28 17:14:40.000;Аптека 7;"33b8382b-5ca4-4fc6-88db-78925279d1a1";23;0;995;995;"15#11010315#66045#11_111"
2021-10-28 17:18:06.000;Аптека 7;"7eaeadad-1f0c-4a5a-a04e-7c814cb56558";0;62;74;74;"15#11010315#66045#11_113"
2021-10-28 17:24:10.000;Аптека 1;bfa7a514-a30d-4de3-8471-0e94bb10f6e3;91;0;4993;4993;"15#13003983#66045#13_135"
2021-10-28 17:25:55.000;Аптека 7;"2000200182061";0;3;53;53;"15#11010315#66045#11_118"
2021-10-28 17:27:48.000;Аптека 1;ac15ba86-8b62-46c8-b23d-56c3ce6b6363;6;0;293;293;"15#13003983#66045#13_136"
2021-10-28 17:34:38.000;Аптека 1;acf5a76a-6806-4e03-9414-e5670a22a703;29;0;971;971;"15#13003983#66045#13_140"
2021-10-28 17:36:45.000;Аптека 2;"2000200203230";2;0;291;291;"15#2004300#66045#2_95"
2021-10-28 17:39:40.000;Аптека 2;"2000200210016";15;0;516;516;"15#2004301#66045#2_66"
2021-10-28 17:41:37.000;Аптека 1;"90f8474c-004d-47e0-8c38-4809c4cdc2b4";1;0;112;112;"15#13003983#66045#13_142"
2021-10-28 17:48:46.000;Аптека 10;"2000200225553";78;0;784;746;"15#17003451#66045#17_76"
2021-10-28 17:49:31.000;Аптека 4;"5ceaea0e-e8b1-4061-be97-0dad4ffa0a04";16;69;626;626;"15#7002790#66045#7_84"
2021-10-28 17:49:55.000;Аптека 8;ddf8914d-6f35-4f1e-a34c-97d334240f72;42;79;1479;1479;"15#15002853#66045#15_88"
2021-10-28 17:52:58.000;Аптека 2;"27918b6e-150a-4717-b8c8-604e6cbae48a";2;397;467;467;"15#2004301#66045#2_69"
2021-10-28 17:56:22.000;Аптека 4;"69074661-3eb7-4dbc-9ec7-bae471ea3d93";6;0;352;352;"15#7002790#66045#7_86"
2021-10-28 17:57:58.000;Аптека 10;"2000200225546";65;0;635;635;"15#17003451#66045#17_77"
2021-10-28 18:02:26.000;Аптека 1;"189fd538-d071-4c6f-bc4e-dde519aa3ffd";10;0;239;239;"15#13003983#66045#13_149"
2021-10-28 18:04:18.000;Аптека 7;b99bb998-d1a7-4912-9c04-1dfbc8761229;2;67;317;317;"15#11010315#66045#11_130"
2021-10-28 18:13:26.000;Аптека 7;"2000200161097";7;0;263;263;"15#11010315#66045#11_133"
2021-10-28 18:21:52.000;Аптека 10;"2000200189442";11;0;397;397;"15#17003451#66045#17_87"
2021-10-28 18:24:34.000;Аптека 1;"1f24511b-53a7-4f51-bed9-b259d60d45a4";10;0;337;337;"15#13003983#66045#13_153"
2021-10-28 18:25:49.000;Аптека 1;c7018a75-c6b9-4e4e-9746-6a3ba97d0738;14;0;497;497;"15#13003983#66045#13_154"
2021-10-28 18:31:09.000;Аптека 2;"6c661715-2ce4-4ac8-a6ba-979e02bab8a2";39;58;1604;1604;"15#2004300#66045#2_108"
2021-10-28 18:32:55.000;Аптека 1;b94373a7-fa59-4821-bf6d-1914f15b1416;21;104;757;757;"15#13003983#66045#13_159"
2021-10-28 18:35:53.000;Аптека 7;e270172d-72e0-4d7d-95bc-fbc26ba917f3;6;11;229;229;"15#11010315#66045#11_147"
2021-10-28 18:38:46.000;Аптека 4;"036911d5-2273-4e60-8f39-0a623649f729";11;0;237;237;"15#7002790#66045#7_90"
2021-10-28 18:48:19.000;Аптека 2;"2000200176220";14;104;792;792;"15#2004300#66045#2_113"
2021-10-28 18:51:14.000;Аптека 2;"2000200176220";8;0;282;282;"15#2004300#66045#2_115"
2021-10-28 18:57:11.000;Аптека 2;"2000200182559";40;0;2322;2322;"15#2004300#66045#2_118"
2021-10-28 18:59:57.000;Аптека 10;"2000200207023";26;92;2692;2692;"15#17003451#66045#17_96"
2021-10-28 19:01:46.000;Аптека 1;"88a48e43-8ed0-4adb-92f1-dce285e83e0b";84;0;1162;1162;"15#13003983#66045#13_167"
2021-10-28 19:02:00.000;Аптека 10;e5de4e0d-e85c-46e8-b356-f89c5c160e4c;56;93;4872;4872;"15#17003451#66045#17_97"
2021-10-28 19:08:08.000;Аптека 2;"2000200217725";51;0;177;177;"15#2004300#66045#2_124"
2021-10-28 19:08:22.000;Аптека 10;df6648bd-ef0b-4a74-be4c-2b5e7087e048;18;0;669;669;"15#17003451#66045#17_100"
2021-10-28 19:09:24.000;Аптека 2;"5d78ae9c-13c0-4aae-8897-d3e79fe18e29";4;0;134;134;"15#2004300#66045#2_125"
2021-10-28 19:11:23.000;Аптека 1;"2000200208327";68;0;750;750;"15#13003983#66045#13_169"
2021-10-28 19:13:25.000;Аптека 2;"2000200182764";49;67;3650;3650;"15#2004300#66045#2_126"
2021-10-28 19:14:36.000;Аптека 1;"2000200163312";11;47;429;429;"15#13003983#66045#13_170"
2021-10-28 19:15:17.000;Аптека 2;"2000200156741";10;32;373;373;"15#2004300#66045#2_127"
2021-10-28 19:16:20.000;Аптека 7;"2000200182061";2;0;96;96;"15#11010315#66045#11_165"
2021-10-28 19:21:54.000;Аптека 8;"2000200167457";12;0;567;567;"15#15002853#66045#15_103"
2021-10-28 19:27:49.000;Аптека 4;"2000200228387";2;0;237;237;"15#7002790#66045#7_93"
2021-10-28 19:37:32.000;Аптека 2;"2000200182993";13;91;527;527;"15#2004300#66045#2_132"
2021-10-28 19:47:39.000;Аптека 4;d08134f0-c91c-4b5f-8ad8-cd23e058ca8b;2;0;271;271;"15#7002790#66045#7_95"
2021-10-28 19:50:00.000;Аптека 10;"2000200205364";21;43;748;748;"15#17003451#66045#17_109"
2021-10-28 19:52:24.000;Аптека 8;"2000200167587";9;0;318;318;"15#15002853#66045#15_108"
2021-10-28 19:59:29.000;Аптека 7;"7f53ecd0-649f-4da1-ad0d-d68a9efe4ec8";3;0;154;154;"15#11010315#66045#11_179"
2021-10-28 20:02:25.000;Аптека 2;"861ea734-789c-499b-a010-a3e9c145b71f";23;31;492;492;"15#2004300#66045#2_140"
2021-10-28 20:07:00.000;Аптека 2;"2000200157007";4;2;275;275;"15#2004300#66045#2_142"
2021-10-28 20:10:08.000;Аптека 2;"2000200169239";15;0;523;523;"15#2004300#66045#2_143"
2021-10-28 20:21:28.000;Аптека 10;"2000200172802";2;0;283;283;"15#17003451#66045#17_115"
2021-10-28 20:33:33.000;Аптека 10;"2000200204374";11;0;222;222;"15#17003451#66045#17_117"
2021-10-28 20:44:48.000;Аптека 10;"2000200195597";17;70;426;426;"15#17003451#66045#17_119"
2021-10-28 20:49:33.000;Аптека 2;"2000200192060";3;0;339;339;"15#2004300#66045#2_153"
2021-10-28 20:57:06.000;Аптека 10;"2000200197065";30;18;1018;1018;"15#17003451#66045#17_121"
2021-10-28 20:57:52.000;Аптека 2;"7f77b250-7987-4b4e-95a8-c234851728b1";63;38;2168;2168;"15#2004300#66045#2_155"
2021-10-29 08:01:04.000;Аптека 1;"1153b00b-e9ef-4071-b0e4-475aefb747b2";8;0;180;180;"15#13003983#66045#13_94"
2021-10-29 08:01:06.000;Аптека 1;eed8e1d7-47c1-4633-a43e-934b94a8146a;24;0;818;818;"15#13003983#66045#13_97"
2021-10-29 08:01:09.000;Аптека 1;"2000200163367";3;0;318;318;"15#13003983#66045#13_99"
2021-10-29 09:15:30.000;Аптека 2;"2000200192152";20;11;921;921;"15#2004317#66046#2_1"
2021-10-29 09:25:42.000;Аптека 10;"2000200189985";11;0;392;392;"15#17003470#66046#17_6"
2021-10-29 09:28:07.000;Аптека 2;"08f39ebe-d9d8-4827-8a6a-cc0d4a222b85";4;40;497;497;"15#2004317#66046#2_2"
2021-10-29 09:30:33.000;Аптека 2;"85e7dabb-1d90-4ebb-b593-e85d9093f662";18;29;795;795;"15#2004317#66046#2_3"
2021-10-29 09:40:55.000;Аптека 7;"4f67d7ec-073f-486b-a19d-75a411fbf07d";8;0;465;465;"15#11010329#66046#11_8"
2021-10-29 10:00:47.000;Аптека 4;"2000200228424";2;0;207;207;"15#7002803#66046#7_9"
2021-10-29 10:02:45.000;Аптека 7;bee41c66-5492-40eb-a415-c018c73f44ae;51;0;2253;2253;"15#11010329#66046#11_12"
2021-10-29 10:07:14.000;Аптека 1;"2000200157908";5;73;240;240;"15#13004001#66046#13_13"
2021-10-29 10:10:17.000;Аптека 10;"2000200173373";49;0;1825;1825;"15#17003470#66046#17_9"
2021-10-29 10:22:56.000;Аптека 8;ba2f0830-fce4-4d18-a204-7864d2408dce;54;23;1835;1835;"15#15002867#66046#15_5"
2021-10-29 10:26:45.000;Аптека 7;"2000200207375";43;0;1907;1907;"15#11010329#66046#11_15"
2021-10-29 10:51:52.000;Аптека 8;d7ea4604-0a74-400e-b679-4a84734ad506;6;0;248;248;"15#15002867#66046#15_8"
2021-10-29 10:54:38.000;Аптека 10;"2000200225843";111;0;2061;2061;"15#17003470#66046#17_12"
2021-10-29 10:55:29.000;Аптека 1;"35485186-eea0-4884-86f6-e30b63ce23a8";7;0;242;242;"15#13004001#66046#13_29"
2021-10-29 10:56:04.000;Аптека 10;"2000200208259";11;0;891;891;"15#17003470#66046#17_13"
2021-10-29 11:08:00.000;Аптека 4;"2000200182986";13;0;465;465;"15#7002803#66046#7_23"
2021-10-29 11:09:48.000;Аптека 4;"45a8402a-09b7-4e48-817d-163798b24d30";2;0;92;92;"15#7002803#66046#7_24"
2021-10-29 11:10:59.000;Аптека 7;a89a7dec-f6f2-4fd3-b1c0-505e667c5dd9;15;0;500;500;"15#11010329#66046#11_20"
2021-10-29 11:13:14.000;Аптека 2;"6a077e4c-b375-4b15-9abc-678c1ee2b8b3";5;0;546;546;"15#2004318#66046#2_10"
2021-10-29 11:22:30.000;Аптека 2;"2000200193562";12;9;409;409;"15#2004318#66046#2_12"
2021-10-29 11:26:06.000;Аптека 7;"8ba55b82-1960-47c7-a7a4-475c84a2babb";11;0;377;377;"15#11010329#66046#11_22"
2021-10-29 11:30:54.000;Аптека 2;"592c219a-866a-4e0f-9dc1-49e58032f4e4";8;0;864;864;"15#2004318#66046#2_13"
2021-10-29 11:35:30.000;Аптека 8;"2000200167587";18;0;615;615;"15#15002867#66046#15_17"
2021-10-29 11:41:20.000;Аптека 2;"2000200181828";17;0;598;598;"15#2004318#66046#2_14"
2021-10-29 11:49:59.000;Аптека 10;"2000200172802";16;0;565;565;"15#17003470#66046#17_19"
2021-10-29 11:52:54.000;Аптека 1;"3714f967-ff9b-41d7-9e97-4840276aa26e";51;0;1733;1733;"15#13004001#66046#13_49"
2021-10-29 11:55:14.000;Аптека 4;"2000200181491";7;0;456;456;"15#7002803#66046#7_37"
2021-10-29 11:55:31.000;Аптека 2;"2000200180760";55;0;1847;1847;"15#2004317#66046#2_26"
2021-10-29 11:56:05.000;Аптека 4;"2000200181491";1;0;46;46;"15#7002803#66046#7_38"
2021-10-29 12:11:21.000;Аптека 10;"2000200196549";27;0;900;900;"15#17003470#66046#17_21"
2021-10-29 12:14:53.000;Аптека 8;"2000200198437";9;0;195;195;"15#15002867#66046#15_26"
2021-10-29 12:15:08.000;Аптека 2;da140b45-9f83-498c-aba9-d44158403789;1;117;231;231;"15#2004318#66046#2_23"
2021-10-29 12:18:09.000;Аптека 10;"2000200187110";24;0;499;499;"15#17003470#66046#17_23"
2021-10-29 12:28:26.000;Аптека 10;"2000200189503";27;0;661;661;"15#17003470#66046#17_27"
2021-10-29 12:36:23.000;Аптека 1;"3859bfea-b646-4153-9a0f-9c4dbbd10292";14;0;315;284;"15#13004001#66046#13_54"
2021-10-29 12:41:27.000;Аптека 2;"2000200206897";2;8;244;244;"15#2004318#66046#2_26"
2021-10-29 12:42:07.000;Аптека 2;"1e264ea6-f940-405a-beec-4db2e75d282d";6;0;677;677;"15#2004317#66046#2_35"
2021-10-29 12:46:32.000;Аптека 7;"60a19b13-f4c3-43ab-bf78-aa370641b247";1;0;54;54;"15#11010329#66046#11_41"
2021-10-29 12:47:23.000;Аптека 2;"2000200225034";133;68;3612;3612;"15#2004317#66046#2_36"
2021-10-29 13:08:25.000;Аптека 4;"2fafe633-8c51-4cc3-81a8-dddb33bd7596";2;0;214;214;"15#7002803#66046#7_56"
2021-10-29 13:08:53.000;Аптека 10;"2000200226727";10;0;1030;1030;"15#17003470#66046#17_33"
2021-10-29 13:20:08.000;Аптека 10;"2000200189077";38;0;1670;1670;"15#17003470#66046#17_35"
2021-10-29 13:24:54.000;Аптека 10;"2000200221838";16;139;801;801;"15#17003470#66046#17_36"
2021-10-29 13:27:05.000;Аптека 7;"89403826-dded-4058-8821-24b7c50dac07";5;0;566;526;"15#11010329#66046#11_52"
2021-10-29 13:36:09.000;Аптека 10;"4146ed1e-a5d1-479f-8c34-b4e59a3df886";28;0;962;962;"15#17003470#66046#17_40"
2021-10-29 13:37:26.000;Аптека 7;cf1dcbed-2d3e-4054-a04c-36c88c2e6f63;1;0;176;176;"15#11010329#66046#11_54"
2021-10-29 13:38:39.000;Аптека 8;"2000200160311";15;0;416;393;"15#15002867#66046#15_41"
2021-10-29 13:42:20.000;Аптека 10;"2000200195436";25;0;858;858;"15#17003470#66046#17_42"
2021-10-29 13:47:49.000;Аптека 1;"37aead07-929a-4a72-8184-c3b1ebe62966";1;0;128;128;"15#13004001#66046#13_79"
2021-10-29 13:56:14.000;Аптека 10;"2000200177678";24;0;499;499;"15#17003470#66046#17_44"
2021-10-29 13:58:38.000;Аптека 2;"2000200155218";15;0;505;505;"15#2004318#66046#2_41"
2021-10-29 13:59:16.000;Аптека 1;"4ac6f546-e5e8-4952-8eaa-e326f8728e37";27;0;864;864;"15#13004001#66046#13_83"
2021-10-29 14:08:11.000;Аптека 10;"2000200184836";34;0;1311;1311;"15#17003470#66046#17_47"
2021-10-29 14:10:48.000;Аптека 7;"58d35f42-44b6-4540-b45c-5edb649b35dc";18;0;932;932;"15#11010329#66046#11_65"
2021-10-29 14:15:01.000;Аптека 2;a16cabb2-d3a7-47eb-8345-1665f2ef198d;15;0;1573;1573;"15#2004318#66046#2_47"
2021-10-29 14:17:01.000;Аптека 7;"267b31cc-760c-4b4e-89dc-18c2b21d4104";9;0;331;331;"15#11010329#66046#11_68"
2021-10-29 14:22:57.000;Аптека 10;"2000200227274";45;0;900;900;"15#17003470#66046#17_49"
2021-10-29 14:34:17.000;Аптека 7;"0b9055d5-a77c-4add-8add-74a305a68747";5;0;198;198;"15#11010329#66046#11_71"
2021-10-29 14:41:48.000;Аптека 2;"7f18bc4c-2aa8-4f02-a93d-df1481a51239";60;0;1211;1211;"15#2004318#66046#2_49"
2021-10-29 14:43:18.000;Аптека 2;"861ea734-789c-499b-a010-a3e9c145b71f";0;23;112;112;"15#2004318#66046#2_50"
2021-10-29 14:56:29.000;Аптека 1;d14b4d24-106b-4f6f-ac8a-74e719f4ea60;6;0;207;207;"15#13004001#66046#13_95"
2021-10-29 14:57:37.000;Аптека 1;d14b4d24-106b-4f6f-ac8a-74e719f4ea60;8;0;166;166;"15#13004001#66046#13_96"
2021-10-29 15:06:23.000;Аптека 2;"2000200190394";0;18;88;88;"15#2004317#66046#2_61"
2021-10-29 15:24:05.000;Аптека 1;"2000200175520";122;0;4036;4036;"15#13004001#66046#13_99"
2021-10-29 15:43:45.000;Аптека 10;d4db9792-12df-4531-bfd1-cebac398266c;6;25;638;638;"15#17003470#66046#17_60"
2021-10-29 15:47:01.000;Аптека 7;"262be3a0-1838-4e35-804c-ad5bf22c4fe7";11;0;584;584;"15#11010329#66046#11_94"
2021-10-29 15:56:20.000;Аптека 8;"6d4bc7a9-6c44-49a0-ad6e-544c9ce14755";8;0;361;361;"15#15002867#66046#15_67"
2021-10-29 15:59:27.000;Аптека 2;"2000200199489";60;0;2007;2007;"15#2004317#66046#2_67"
2021-10-29 16:03:17.000;Аптека 2;"32d6fc5d-a1a1-4f4c-858f-7645ff601270";18;108;740;740;"15#2004318#66046#2_61"
2021-10-29 16:08:34.000;Аптека 2;"95ae2b31-6791-4278-b16a-401eff61b30a";32;0;1098;1098;"15#2004317#66046#2_68"
2021-10-29 16:19:21.000;Аптека 10;"2000200196020";52;0;1759;1759;"15#17003470#66046#17_69"
2021-10-29 16:27:39.000;Аптека 1;acf5a76a-6806-4e03-9414-e5670a22a703;31;0;1329;1329;"15#13004001#66046#13_112"
2021-10-29 16:29:09.000;Аптека 2;"2000200217855";51;0;112;112;"15#2004317#66046#2_70"
2021-10-29 16:30:32.000;Аптека 10;"2000200225607";73;0;954;954;"15#17003470#66046#17_70"
2021-10-29 16:35:21.000;Аптека 10;"2000200225607";26;0;894;894;"15#17003470#66046#17_72"
2021-10-29 16:37:49.000;Аптека 7;"2000200182061";45;0;1534;1534;"15#11010329#66046#11_103"
2021-10-29 16:41:22.000;Аптека 2;e5827d71-8b73-4726-87da-10e56ba90e68;9;117;435;435;"15#2004317#66046#2_75"
2021-10-29 16:43:22.000;Аптека 1;"190c84c0-6364-4c45-915a-05c40506f957";21;0;956;946;"15#13004001#66046#13_116"
2021-10-29 16:48:24.000;Аптека 10;"2000200186939";34;0;684;684;"15#17003470#66046#17_77"
2021-10-29 16:49:07.000;Аптека 1;c7018a75-c6b9-4e4e-9746-6a3ba97d0738;7;13;513;513;"15#13004001#66046#13_118"
2021-10-29 16:49:24.000;Аптека 10;"2000200225850";1;0;56;56;"15#17003470#66046#17_78"
2021-10-29 16:51:47.000;Аптека 1;f7fba726-e1b9-481e-b81e-0fe3f7f17b8e;33;0;1100;1100;"15#13004001#66046#13_119"
2021-10-29 16:56:57.000;Аптека 2;"73d78adc-46f8-4512-a999-a12cec6bd23e";1;65;140;140;"15#2004318#66046#2_70"
2021-10-29 16:59:57.000;Аптека 2;"2000200217831";70;0;647;647;"15#2004317#66046#2_77"
2021-10-29 17:05:47.000;Аптека 10;"2000200225867";59;0;299;299;"15#17003470#66046#17_79"
2021-10-29 17:08:20.000;Аптека 4;"2000200206033";1;0;79;79;"15#7002803#66046#7_95"
2021-10-29 17:13:29.000;Аптека 10;"2000200170327";3;0;282;282;"15#17003470#66046#17_81"
2021-10-29 17:16:15.000;Аптека 7;"2000200161776";2;0;51;46;"15#11010329#66046#11_113"
2021-10-29 17:18:07.000;Аптека 1;"6f4246c1-e702-43be-b92e-b98600f4cb9f";27;0;915;915;"15#13004001#66046#13_124"
2021-10-29 17:19:11.000;Аптека 2;"2000200222781";15;36;545;545;"15#2004317#66046#2_81"
2021-10-29 17:21:47.000;Аптека 7;"1250c2bc-18e3-4031-b82b-9aa211a02f0c";32;0;1078;1078;"15#11010329#66046#11_114"
2021-10-29 17:21:52.000;Аптека 8;"2000200159834";18;0;680;680;"15#15002867#66046#15_87"
2021-10-29 17:24:30.000;Аптека 1;c4229a85-8359-4808-8097-d7c8624f43dc;21;85;796;796;"15#13004001#66046#13_127"
2021-10-29 17:28:46.000;Аптека 8;eb691216-c425-41d3-8aa8-8877ab142b7f;18;0;853;853;"15#15002867#66046#15_90"
2021-10-29 17:32:24.000;Аптека 10;"2000200186205";15;0;1828;1698;"15#17003470#66046#17_83"
2021-10-29 17:33:08.000;Аптека 2;"3693d63b-49ba-444f-9c42-b10d1f45047a";12;48;426;426;"15#2004317#66046#2_84"
2021-10-29 17:39:51.000;Аптека 8;fb1d8c92-3e9a-4f46-829f-00dcd278f809;6;0;398;398;"15#15002867#66046#15_95"
2021-10-29 17:43:36.000;Аптека 10;"2000200227281";23;219;1067;1067;"15#17003470#66046#17_85"
2021-10-29 17:51:29.000;Аптека 4;"668d15e6-b426-4da4-b868-e1209017c312";14;0;474;474;"15#7002803#66046#7_111"
2021-10-29 17:51:47.000;Аптека 2;"2000200168683";48;0;1453;1453;"15#2004317#66046#2_89"
2021-10-29 17:54:44.000;Аптека 7;a4e95cdc-ff88-4cfd-be29-d3d81d54741c;6;0;211;211;"15#11010329#66046#11_125"
2021-10-29 17:55:01.000;Аптека 10;"2000200208266";36;0;1201;1201;"15#17003470#66046#17_90"
2021-10-29 17:59:08.000;Аптека 1;f01e36b6-168d-4837-8d48-cd272949e960;6;0;180;180;"15#13004001#66046#13_135"
2021-10-29 18:03:33.000;Аптека 10;"2000200189985";11;0;390;390;"15#17003470#66046#17_92"
2021-10-29 18:07:16.000;Аптека 2;b92202dd-af7e-4e46-b241-48af6fcfe15b;24;0;804;804;"15#2004317#66046#2_95"
2021-10-29 18:08:51.000;Аптека 2;"2000200185680";2;0;75;75;"15#2004317#66046#2_96"
2021-10-29 18:14:42.000;Аптека 10;"2000200170129";15;0;385;385;"15#17003470#66046#17_95"
2021-10-29 18:19:53.000;Аптека 2;"2000200217671";62;0;448;448;"15#2004317#66046#2_98"
2021-10-29 18:25:30.000;Аптека 2;"6c661715-2ce4-4ac8-a6ba-979e02bab8a2";13;39;495;495;"15#2004317#66046#2_100"
2021-10-29 18:26:44.000;Аптека 8;"2000200192831";3;0;430;430;"15#15002867#66046#15_102"
2021-10-29 18:32:43.000;Аптека 2;"64b4d587-d0c7-4255-a237-2bcd0eec8413";1;0;140;140;"15#2004317#66046#2_103"
2021-10-29 18:34:21.000;Аптека 1;"7a720bb0-f5d9-4c59-a3b7-46a7b1913a6a";18;0;614;614;"15#13004001#66046#13_141"
2021-10-29 18:45:50.000;Аптека 2;"2000200169468";13;14;443;443;"15#2004317#66046#2_105"
2021-10-29 18:49:50.000;Аптека 2;"2000200194774";2;0;244;244;"15#2004317#66046#2_107"
2021-10-29 18:51:38.000;Аптека 8;af146362-0e40-431b-8784-57c7d9815e8a;5;0;197;197;"15#15002867#66046#15_105"
2021-10-29 18:56:03.000;Аптека 7;"62503e14-fd30-4a30-84cf-47e3d50be98c";2;0;227;227;"15#11010329#66046#11_136"
2021-10-29 18:57:48.000;Аптека 2;"2000200166016";8;4;706;706;"15#2004317#66046#2_111"
2021-10-29 19:00:06.000;Аптека 2;"83603119-8bcb-47ff-b276-7cb70b0b6b69";35;0;963;963;"15#2004317#66046#2_112"
2021-10-29 19:04:54.000;Аптека 10;a96fc810-eb61-4f71-8bbd-fc5ef30cbfbd;35;0;936;936;"15#17003470#66046#17_101"
2021-10-29 19:06:54.000;Аптека 7;de4347dc-5e0b-46dc-9f7f-dbeb34edd9ea;4;0;428;428;"15#11010329#66046#11_140"
2021-10-29 19:09:56.000;Аптека 7;"13731332-7bdf-4f9d-a05d-1ae5d9e6a7e5";2;0;92;92;"15#11010329#66046#11_143"
2021-10-29 19:30:29.000;Аптека 10;"2000200204541";39;0;1643;1643;"15#17003470#66046#17_107"
2021-10-29 19:44:32.000;Аптека 2;"573d80ad-08cb-4ef4-8fec-8ee802bea3e3";1;15;132;132;"15#2004317#66046#2_123"
2021-10-29 19:48:03.000;Аптека 8;"2000200222125";69;0;654;654;"15#15002867#66046#15_114"
2021-10-29 20:04:22.000;Аптека 10;"2000200184836";32;0;1117;1117;"15#17003470#66046#17_115"
2021-10-29 20:13:15.000;Аптека 7;"2000200161936";10;121;487;487;"15#11010329#66046#11_168"
2021-10-29 20:28:19.000;Аптека 7;"8250cdcc-dd16-49ed-a934-c72ecf893941";1;0;102;102;"15#11010329#66046#11_174"
2021-10-29 20:28:24.000;Аптека 2;"6ff43047-eb2e-4920-bf8f-0efb6a55e7e5";17;0;591;591;"15#2004317#66046#2_126"
2021-10-29 20:38:39.000;Аптека 8;"2000200154624";2;0;236;236;"15#15002867#66046#15_120"
2021-10-29 20:39:02.000;Аптека 7;b8b90cf5-56e2-4040-b2e6-da65af1a12a4;11;0;372;372;"15#11010329#66046#11_178"
2021-10-29 20:55:49.000;Аптека 10;"2000200170129";19;0;883;883;"15#17003470#66046#17_125"
2021-10-29 20:57:08.000;Аптека 10;"2000200170464";5;217;797;797;"15#17003470#66046#17_126"
2021-10-30 08:48:58.000;Аптека 7;bee41c66-5492-40eb-a415-c018c73f44ae;15;86;905;905;"15#11010346#66047#11_1"
2021-10-30 08:51:41.000;Аптека 10;"2000200225614";2;0;76;76;"15#17003488#66047#17_1"
2021-10-30 09:18:48.000;Аптека 2;"9436b5bd-7944-485a-8d18-3fde2905ef4d";33;0;1183;1183;"15#2004335#66047#2_5"
